@RELATION 'Shuttle, without duplicates, with normalization, v01'

@ATTRIBUTE 'att1' real
@ATTRIBUTE 'att2' real
@ATTRIBUTE 'att3' real
@ATTRIBUTE 'att4' real
@ATTRIBUTE 'att5' real
@ATTRIBUTE 'att6' real
@ATTRIBUTE 'att7' real
@ATTRIBUTE 'att8' real
@ATTRIBUTE 'att9' real
@ATTRIBUTE 'id' real
@ATTRIBUTE 'outlier' {'yes','no'}

@DATA
0.128571429,0.477272727,0.361702128,0.020145495,0.252808989,0.088307785,0.583333333,0.734375,0.68556701,3060,'no'
0.028571429,0.477272727,0.106382979,0.019585898,0.230337079,0.086925158,0.513888889,0.721875,0.68556701,12970,'no'
0.285714286,0.494318182,0.553191489,0.020145495,0.275280899,0.088428013,0.555555556,0.7375,0.690721649,7300,'no'
0.071428571,0.477272727,0.170212766,0.019026301,0.235955056,0.087586414,0.513888889,0.721875,0.68556701,8967,'no'
0.128571429,0.482954545,0.255319149,0.020145495,0.258426966,0.09023144,0.5,0.709375,0.680412371,8827,'no'
0.014285714,0.477272727,0.319148936,0.018466704,0.230337079,0.088428013,0.666666667,0.753125,0.680412371,4488,'no'
0.271428571,0.477272727,0.127659574,0.020145495,0.162921348,0.089690412,0.277777778,0.796875,0.788659794,8782,'no'
0.285714286,0.460227273,0.531914894,0.020145495,0.286516854,0.088969041,0.541666667,0.71875,0.680412371,12288,'no'
0.014285714,0.477272727,0.255319149,0.020145495,0.134831461,0.08866847,0.625,0.85,0.768041237,5542,'no'
0.071428571,0.477272727,0.212765957,0.019585898,0.235955056,0.088127442,0.541666667,0.728125,0.68556701,7826,'no'
0.057142857,0.477272727,0.276595745,0.016228316,0.235955056,0.088428013,0.611111111,0.740625,0.68556701,8688,'no'
0.171428571,0.460227273,0.255319149,0.020145495,0.258426966,0.088428013,0.458333333,0.709375,0.68556701,362,'no'
0.014285714,0.477272727,0.212765957,0.019026301,0.235955056,0.088127442,0.583333333,0.728125,0.680412371,7335,'no'
0.642857143,0.477272727,0.276595745,0.020145495,0.078651685,0.088428013,0.041666667,0.91875,0.932989691,14130,'no'
0.114285714,0.488636364,0.340425532,0.020145495,0.252808989,0.088428013,0.583333333,0.73125,0.680412371,10853,'no'
0.057142857,0.477272727,0.319148936,0.016228316,0.235955056,0.088428013,0.611111111,0.74375,0.68556701,6216,'no'
0.085714286,0.477272727,0.234042553,0.021824287,0.247191011,0.088428013,0.527777778,0.725,0.68556701,7243,'no'
0.1,0.477272727,0.319148936,0.021264689,0.247191011,0.088428013,0.583333333,0.7375,0.68556701,9446,'no'
0.271428571,0.448863636,0.468085106,0.020145495,0.258426966,0.088428013,0.5,0.740625,0.701030928,12990,'no'
0.014285714,0.477272727,0.170212766,0.020145495,0.224719101,0.088728584,0.569444444,0.740625,0.690721649,11383,'no'
0.1,0.477272727,0.170212766,0.018466704,0.247191011,0.088428013,0.5,0.715625,0.68556701,13308,'no'
0.271428571,0.471590909,0.14893617,0.018466704,0.129213483,0.087826871,0.305555556,0.840625,0.824742268,7235,'no'
0.185714286,0.477272727,0.29787234,0.020145495,0.258426966,0.088367899,0.486111111,0.71875,0.68556701,10448,'no'
0.185714286,0.477272727,0.191489362,0.020145495,0.258426966,0.088187556,0.416666667,0.703125,0.68556701,13523,'no'
0.014285714,0.477272727,0.106382979,0.020145495,0.224719101,0.088187556,0.527777778,0.73125,0.690721649,14209,'no'
0.014285714,0.477272727,0.14893617,0.020145495,0.202247191,0.09023144,0.555555556,0.759375,0.711340206,2686,'no'
0.014285714,0.477272727,0.170212766,0.020145495,0.162921348,0.087947099,0.583333333,0.803125,0.742268041,8267,'no'
0.1,0.477272727,0.127659574,0.020145495,0.247191011,0.088067328,0.458333333,0.709375,0.68556701,5985,'no'
0.014285714,0.477272727,0.127659574,0.019585898,0.230337079,0.089510069,0.541666667,0.725,0.680412371,11786,'no'
0.142857143,0.477272727,0.319148936,0.023503078,0.258426966,0.088428013,0.555555556,0.721875,0.680412371,11487,'no'
0.014285714,0.477272727,0.510638298,0.020145495,0.157303371,0.089930869,0.791666667,0.859375,0.74742268,3641,'no'
0.128571429,0.477272727,0.255319149,0.020145495,0.252808989,0.088788699,0.513888889,0.71875,0.680412371,5275,'no'
0.014285714,0.346590909,0.744680851,0.019026301,0.224719101,0.088247671,0.944444444,0.821875,0.690721649,11891,'no'
0.014285714,0.477272727,0.170212766,0.019585898,0.129213483,0.088608356,0.569444444,0.84375,0.773195876,3374,'no'
0.042857143,0.471590909,0.553191489,0.020145495,0.235955056,0.088428013,0.791666667,0.78125,0.680412371,7873,'no'
0.071428571,0.505681818,0.382978723,0.019585898,0.235955056,0.088428013,0.652777778,0.753125,0.68556701,10047,'no'
0.114285714,0.477272727,0.212765957,0.020705092,0.252808989,0.089389841,0.5,0.7125,0.680412371,7856,'no'
0.071428571,0.477272727,0.170212766,0.020145495,0.247191011,0.08866847,0.513888889,0.7125,0.680412371,13413,'no'
0.185714286,0.477272727,0.29787234,0.020145495,0.258426966,0.087165615,0.486111111,0.71875,0.68556701,8748,'no'
0.014285714,0.477272727,0.446808511,0.021264689,0.162921348,0.090291554,0.736111111,0.84375,0.742268041,2131,'no'
0.014285714,0.477272727,0.212765957,0.020145495,0.235955056,0.08908927,0.583333333,0.728125,0.680412371,13066,'no'
0.285714286,0.477272727,0.531914894,0.019585898,0.269662921,0.088247671,0.541666667,0.74375,0.695876289,2500,'no'
0.071428571,0.460227273,0.106382979,0.019585898,0.247191011,0.088428013,0.472222222,0.70625,0.680412371,4805,'no'
0.271428571,0.477272727,0.531914894,0.020145495,0.252808989,0.087646528,0.555555556,0.759375,0.711340206,1957,'no'
0.285714286,0.477272727,0.553191489,0.019585898,0.258426966,0.088247671,0.555555556,0.75625,0.706185567,12999,'no'
0.285714286,0.477272727,0.531914894,0.022383884,0.247191011,0.088548242,0.541666667,0.76875,0.716494845,10852,'no'
0.071428571,0.477272727,0.319148936,0.020145495,0.247191011,0.089510069,0.625,0.7375,0.680412371,5494,'no'
0.028571429,0.477272727,0.127659574,0.021264689,0.235955056,0.088428013,0.527777778,0.715625,0.680412371,12369,'no'
0.271428571,0.477272727,0.127659574,0.019585898,0.174157303,0.088307785,0.291666667,0.790625,0.783505155,1547,'no'
0.014285714,0.477272727,0.170212766,0.018466704,0.129213483,0.088428013,0.569444444,0.84375,0.773195876,11195,'no'
0.028571429,0.477272727,0.106382979,0.024622272,0.235955056,0.088428013,0.513888889,0.7125,0.680412371,10822,'no'
0.271428571,0.477272727,0.127659574,0.021824287,0.073033708,0.088428013,0.277777778,0.9,0.87628866,8780,'no'
0.271428571,0.477272727,0.127659574,0.020145495,0.235955056,0.090051097,0.291666667,0.71875,0.721649485,4802,'no'
0.014285714,0.477272727,0.70212766,0.020705092,0.196629213,0.088428013,0.916666667,0.846875,0.716494845,10749,'no'
0.014285714,0.482954545,0.404255319,0.020145495,0.196629213,0.089690412,0.708333333,0.803125,0.716494845,4127,'no'
0.185714286,0.5,0.255319149,0.020145495,0.258426966,0.086624587,0.458333333,0.7125,0.68556701,2034,'no'
0.271428571,0.477272727,0.510638298,0.020145495,0.269662921,0.087345957,0.541666667,0.740625,0.695876289,7191,'no'
0.685714286,0.5,0.319148936,0.019026301,0.117977528,0.088428013,0.027777778,0.884375,0.907216495,11157,'no'
0.285714286,0.477272727,0.553191489,0.017907107,0.269662921,0.088428013,0.555555556,0.746875,0.695876289,6405,'no'
0.014285714,0.465909091,0.744680851,0.020145495,0.224719101,0.087947099,0.930555556,0.821875,0.690721649,10102,'no'
0.271428571,0.477272727,0.191489362,0.020145495,0.101123596,0.088428013,0.333333333,0.878125,0.850515464,7026,'no'
0.014285714,0.477272727,0.70212766,0.020145495,0.213483146,0.087466186,0.916666667,0.825,0.695876289,1492,'no'
0.142857143,0.477272727,0.659574468,0.020145495,0.258426966,0.088608356,0.777777778,0.771875,0.680412371,11702,'no'
0.128571429,0.477272727,0.255319149,0.020705092,0.258426966,0.089449955,0.5,0.709375,0.680412371,2392,'no'
0.014285714,0.477272727,0.553191489,0.020145495,0.196629213,0.088007214,0.819444444,0.825,0.716494845,2830,'no'
0.042857143,0.448863636,0.106382979,0.020145495,0.235955056,0.088428013,0.5,0.7125,0.680412371,12188,'no'
0.028571429,0.482954545,0.212765957,0.020145495,0.235955056,0.088608356,0.583333333,0.73125,0.680412371,13577,'no'
0.014285714,0.477272727,0.212765957,0.020145495,0.207865169,0.087045386,0.611111111,0.7625,0.701030928,5996,'no'
0.157142857,0.505681818,0.361702128,0.020705092,0.258426966,0.088428013,0.569444444,0.728125,0.680412371,5837,'no'
0.014285714,0.477272727,0.723404255,0.020705092,0.213483146,0.087826871,0.930555556,0.828125,0.695876289,8471,'no'
0.285714286,0.477272727,0.191489362,0.021264689,0.117977528,0.088428013,0.319444444,0.8625,0.840206186,11928,'no'
0.285714286,0.477272727,0.553191489,0.020145495,0.247191011,0.089570183,0.555555556,0.76875,0.716494845,3311,'no'
0.014285714,0.448863636,0.106382979,0.020145495,0.185393258,0.088428013,0.541666667,0.76875,0.721649485,8638,'no'
0.028571429,0.477272727,0.446808511,0.024622272,0.162921348,0.088428013,0.736111111,0.84375,0.742268041,4724,'no'
0.271428571,0.477272727,0.574468085,0.020145495,0.275280899,0.087225729,0.569444444,0.740625,0.690721649,8428,'no'
0.1,0.477272727,0.319148936,0.019026301,0.247191011,0.088367899,0.583333333,0.7375,0.68556701,700,'no'
0.185714286,0.477272727,0.510638298,0.020145495,0.258426966,0.088367899,0.638888889,0.75,0.68556701,4491,'no'
0.014285714,0.477272727,0.14893617,0.020145495,0.129213483,0.088608356,0.569444444,0.840625,0.773195876,12345,'no'
0.142857143,0.454545455,0.191489362,0.019585898,0.258426966,0.088428013,0.458333333,0.703125,0.680412371,2037,'no'
0.142857143,0.477272727,0.319148936,0.01734751,0.258426966,0.088428013,0.541666667,0.71875,0.680412371,1223,'no'
0.014285714,0.477272727,0.127659574,0.020145495,0.06741573,0.088728584,0.555555556,0.9125,0.835051546,3688,'no'
0.071428571,0.477272727,0.191489362,0.019585898,0.247191011,0.088488127,0.527777778,0.71875,0.680412371,5596,'no'
0.171428571,0.454545455,0.319148936,0.020145495,0.258426966,0.088428013,0.527777778,0.721875,0.68556701,10430,'no'
0.014285714,0.477272727,0.170212766,0.024622272,0.196629213,0.088428013,0.569444444,0.771875,0.716494845,6666,'no'
0.071428571,0.488636364,0.14893617,0.020145495,0.235955056,0.087165615,0.5,0.71875,0.68556701,13865,'no'
0.057142857,0.477272727,0.340425532,0.019585898,0.235955056,0.088307785,0.638888889,0.746875,0.68556701,11870,'no'
0.014285714,0.477272727,0.680851064,0.020145495,0.185393258,0.088608356,0.902777778,0.853125,0.721649485,5670,'no'
0.628571429,0.477272727,0.276595745,0.020145495,0.016853933,0.089990983,0.041666667,0.9875,0.994845361,2310,'no'
0.128571429,0.477272727,0.319148936,0.020145495,0.252808989,0.088367899,0.555555556,0.728125,0.68556701,1929,'no'
0.014285714,0.477272727,0.191489362,0.020145495,0.235955056,0.089209498,0.583333333,0.725,0.680412371,8121,'no'
0.114285714,0.511363636,0.468085106,0.020145495,0.252808989,0.088548242,0.666666667,0.753125,0.680412371,6421,'no'
0.085714286,0.5,0.765957447,0.022943481,0.247191011,0.088428013,0.888888889,0.803125,0.680412371,8272,'no'
0.128571429,0.448863636,0.255319149,0.020145495,0.252808989,0.087165615,0.5,0.71875,0.68556701,11783,'no'
0.285714286,0.477272727,0.531914894,0.022383884,0.258426966,0.088428013,0.541666667,0.753125,0.706185567,5010,'no'
0.014285714,0.477272727,0.14893617,0.020145495,0.179775281,0.088187556,0.555555556,0.784375,0.726804124,10691,'no'
0.071428571,0.477272727,0.127659574,0.020145495,0.235955056,0.087406072,0.5,0.71875,0.68556701,13969,'no'
0.071428571,0.477272727,0.361702128,0.01734751,0.235955056,0.087586414,0.652777778,0.753125,0.68556701,4053,'no'
0.128571429,0.488636364,0.787234043,0.020145495,0.252808989,0.088428013,0.861111111,0.796875,0.68556701,67,'no'
0.014285714,0.477272727,0.127659574,0.020145495,0.207865169,0.088367899,0.541666667,0.746875,0.701030928,4871,'no'
0.1,0.477272727,0.29787234,0.019585898,0.247191011,0.088428013,0.569444444,0.734375,0.68556701,3916,'no'
0.014285714,0.471590909,0.191489362,0.021264689,0.123595506,0.088428013,0.583333333,0.85625,0.783505155,4108,'no'
0.071428571,0.448863636,0.085106383,0.020145495,0.247191011,0.089269612,0.458333333,0.703125,0.680412371,5343,'no'
0.157142857,0.477272727,0.510638298,0.016228316,0.258426966,0.088428013,0.652777778,0.746875,0.680412371,9506,'no'
0.171428571,0.477272727,0.212765957,0.022943481,0.258426966,0.088428013,0.444444444,0.703125,0.68556701,1792,'no'
0.1,0.477272727,0.255319149,0.019585898,0.247191011,0.088428013,0.541666667,0.725,0.68556701,10548,'no'
0.014285714,0.477272727,0.170212766,0.022383884,0.235955056,0.089329726,0.569444444,0.725,0.680412371,3414,'no'
0.228571429,0.494318182,0.319148936,0.020145495,0.275280899,0.088428013,0.458333333,0.70625,0.680412371,2612,'no'
0.014285714,0.477272727,0.14893617,0.020145495,0.129213483,0.088307785,0.569444444,0.840625,0.773195876,2196,'no'
0.014285714,0.477272727,0.70212766,0.020145495,0.202247191,0.087406072,0.902777778,0.840625,0.711340206,986,'no'
0.128571429,0.477272727,0.404255319,0.020145495,0.252808989,0.087646528,0.611111111,0.740625,0.68556701,7661,'no'
0.014285714,0.477272727,0.127659574,0.020145495,0.179775281,0.087947099,0.541666667,0.78125,0.726804124,7433,'no'
0.014285714,0.477272727,0.106382979,0.017907107,0.207865169,0.087165615,0.527777778,0.74375,0.701030928,6260,'no'
0.085714286,0.477272727,0.276595745,0.016787913,0.247191011,0.088428013,0.569444444,0.73125,0.680412371,7157,'no'
0.228571429,0.488636364,0.361702128,0.020145495,0.275280899,0.088247671,0.472222222,0.709375,0.680412371,6277,'no'
0.028571429,0.477272727,0.170212766,0.019585898,0.235955056,0.088728584,0.555555556,0.721875,0.680412371,9299,'no'
0.1,0.477272727,0.319148936,0.017907107,0.247191011,0.088428013,0.583333333,0.7375,0.68556701,1419,'no'
0.014285714,0.477272727,0.085106383,0.020705092,0.196629213,0.088428013,0.513888889,0.759375,0.716494845,5886,'no'
0.142857143,0.488636364,0.319148936,0.017907107,0.258426966,0.088428013,0.541666667,0.721875,0.680412371,12849,'no'
0.1,0.477272727,0.319148936,0.020145495,0.252808989,0.089449955,0.583333333,0.728125,0.680412371,5335,'no'
0.214285714,0.482954545,0.319148936,0.020145495,0.269662921,0.086985272,0.472222222,0.7125,0.68556701,1066,'no'
0.014285714,0.477272727,0.617021277,0.019585898,0.207865169,0.088428013,0.861111111,0.81875,0.701030928,2183,'no'
0.271428571,0.477272727,0.446808511,0.020145495,0.117977528,0.09023144,0.486111111,0.9,0.835051546,14261,'no'
0.071428571,0.477272727,0.170212766,0.020145495,0.247191011,0.088969041,0.513888889,0.715625,0.680412371,12798,'no'
0.171428571,0.477272727,0.510638298,0.020145495,0.258426966,0.088247671,0.638888889,0.75,0.68556701,14094,'no'
0.285714286,0.477272727,0.553191489,0.021824287,0.269662921,0.087766757,0.555555556,0.746875,0.695876289,8397,'no'
0.114285714,0.477272727,0.085106383,0.019026301,0.247191011,0.087045386,0.416666667,0.703125,0.68556701,2663,'no'
0.285714286,0.477272727,0.510638298,0.020705092,0.252808989,0.089029155,0.541666667,0.75625,0.711340206,2365,'no'
0.285714286,0.477272727,0.170212766,0.020705092,0.151685393,0.088428013,0.319444444,0.821875,0.804123711,3097,'no'
0.928571429,0.477272727,0.659574468,0.020145495,0.331460674,0.089329726,0,0.690625,0.75257732,1616,'no'
0.1,0.477272727,0.510638298,0.019585898,0.247191011,0.087706643,0.708333333,0.765625,0.68556701,7893,'no'
0.014285714,0.477272727,0.191489362,0.020145495,0.207865169,0.089269612,0.583333333,0.759375,0.701030928,13996,'no'
0.071428571,0.465909091,0.234042553,0.020145495,0.235955056,0.088007214,0.555555556,0.73125,0.68556701,8871,'no'
0.185714286,0.477272727,0.319148936,0.021264689,0.269662921,0.088428013,0.5,0.7125,0.680412371,796,'no'
0.071428571,0.477272727,0.234042553,0.020145495,0.235955056,0.088367899,0.555555556,0.73125,0.68556701,10730,'no'
0.285714286,0.477272727,0.553191489,0.022943481,0.280898876,0.088428013,0.555555556,0.728125,0.68556701,9413,'no'
0.285714286,0.477272727,0.510638298,0.020145495,0.252808989,0.089870754,0.541666667,0.75625,0.711340206,13269,'no'
0.014285714,0.477272727,0.255319149,0.020145495,0.117977528,0.087646528,0.625,0.871875,0.788659794,14076,'no'
0.271428571,0.477272727,0.127659574,0.020145495,0.151685393,0.088367899,0.291666667,0.815625,0.804123711,1791,'no'
0.014285714,0.477272727,0.127659574,0.020145495,0.224719101,0.086865044,0.541666667,0.73125,0.690721649,4037,'no'
0.271428571,0.477272727,0.127659574,0.019026301,0.196629213,0.088127442,0.277777778,0.765625,0.762886598,6472,'no'
0.271428571,0.477272727,0.106382979,0.020145495,0.08988764,0.088969041,0.277777778,0.884375,0.860824742,12523,'no'
0.014285714,0.477272727,0.106382979,0.016228316,0.185393258,0.088428013,0.527777778,0.76875,0.721649485,11078,'no'
0.271428571,0.477272727,0.170212766,0.020145495,0.162921348,0.088488127,0.305555556,0.803125,0.788659794,1550,'no'
0.271428571,0.477272727,0.553191489,0.020145495,0.258426966,0.088307785,0.569444444,0.75625,0.701030928,27,'no'
0.014285714,0.477272727,0.106382979,0.020145495,0.213483146,0.090291554,0.527777778,0.7375,0.695876289,7137,'no'
0.071428571,0.482954545,0.361702128,0.020145495,0.235955056,0.086624587,0.638888889,0.753125,0.68556701,11824,'no'
0.142857143,0.505681818,0.319148936,0.020145495,0.258426966,0.08908927,0.541666667,0.71875,0.680412371,5350,'no'
0.285714286,0.477272727,0.170212766,0.016787913,0.146067416,0.088187556,0.319444444,0.828125,0.809278351,10850,'no'
0.285714286,0.482954545,0.14893617,0.020145495,0.179775281,0.090291554,0.291666667,0.784375,0.778350515,1946,'no'
0.014285714,0.477272727,0.510638298,0.020145495,0.185393258,0.086865044,0.791666667,0.83125,0.721649485,207,'no'
0.271428571,0.477272727,0.446808511,0.019585898,0.230337079,0.087947099,0.5,0.771875,0.731958763,9556,'no'
0.185714286,0.471590909,0.319148936,0.020145495,0.269662921,0.088728584,0.5,0.7125,0.680412371,7662,'no'
0.014285714,0.5,0.127659574,0.020145495,0.230337079,0.088428013,0.555555556,0.725,0.680412371,12610,'no'
0.014285714,0.477272727,0.765957447,0.020145495,0.207865169,0.088367899,0.958333333,0.840625,0.701030928,1231,'no'
0.185714286,0.477272727,0.276595745,0.020145495,0.269662921,0.08981064,0.486111111,0.70625,0.680412371,7379,'no'
0.171428571,0.477272727,0.29787234,0.020145495,0.258426966,0.087646528,0.5,0.71875,0.68556701,4658,'no'
0.271428571,0.477272727,0.510638298,0.020145495,0.247191011,0.087826871,0.541666667,0.765625,0.716494845,8392,'no'
0.014285714,0.477272727,0.553191489,0.020705092,0.179775281,0.087706643,0.819444444,0.84375,0.726804124,4409,'no'
0.071428571,0.465909091,0.255319149,0.020145495,0.247191011,0.088428013,0.569444444,0.728125,0.680412371,6011,'no'
0.071428571,0.448863636,0.191489362,0.020145495,0.247191011,0.088788699,0.527777778,0.71875,0.680412371,1172,'no'
0.014285714,0.477272727,0.127659574,0.020705092,0.230337079,0.088127442,0.527777778,0.725,0.68556701,4096,'no'
0.014285714,0.477272727,0.234042553,0.020145495,0.123595506,0.089389841,0.611111111,0.8625,0.783505155,10427,'no'
0.271428571,0.477272727,0.127659574,0.019585898,0.174157303,0.088428013,0.277777778,0.7875,0.783505155,1268,'no'
0.028571429,0.477272727,0.319148936,0.020145495,0.230337079,0.0871055,0.652777778,0.753125,0.68556701,4332,'no'
0.285714286,0.477272727,0.127659574,0.020145495,0.179775281,0.087345957,0.291666667,0.78125,0.778350515,19,'no'
0.014285714,0.477272727,0.191489362,0.019026301,0.162921348,0.088007214,0.583333333,0.80625,0.742268041,12880,'no'
0.014285714,0.477272727,0.106382979,0.020145495,0.196629213,0.088367899,0.541666667,0.7625,0.716494845,6092,'no'
0.285714286,0.488636364,0.531914894,0.020145495,0.280898876,0.088488127,0.541666667,0.728125,0.68556701,8956,'no'
0.014285714,0.477272727,0.127659574,0.020145495,0.174157303,0.087165615,0.541666667,0.790625,0.737113402,10286,'no'
0.014285714,0.477272727,0.191489362,0.020145495,0.162921348,0.089930869,0.583333333,0.80625,0.742268041,9508,'no'
0.014285714,0.477272727,0.170212766,0.020145495,0.230337079,0.0875263,0.555555556,0.73125,0.68556701,7506,'no'
0.014285714,0.477272727,0.106382979,0.019585898,0.185393258,0.088247671,0.541666667,0.76875,0.721649485,14065,'no'
0.271428571,0.460227273,0.574468085,0.020145495,0.252808989,0.086985272,0.569444444,0.765625,0.711340206,8418,'no'
0.285714286,0.477272727,0.531914894,0.01734751,0.269662921,0.088428013,0.541666667,0.74375,0.695876289,13547,'no'
0.071428571,0.471590909,0.106382979,0.019585898,0.247191011,0.088428013,0.472222222,0.70625,0.680412371,13728,'no'
0.014285714,0.477272727,0.170212766,0.020145495,0.157303371,0.086865044,0.583333333,0.8125,0.74742268,1209,'no'
0.014285714,0.375,0.744680851,0.019585898,0.224719101,0.088247671,0.944444444,0.821875,0.690721649,569,'no'
0.114285714,0.477272727,0.255319149,0.021824287,0.252808989,0.088428013,0.513888889,0.71875,0.680412371,3152,'no'
0.685714286,0.420454545,0.382978723,0.020145495,0.151685393,0.088428013,0.055555556,0.85,0.87628866,12211,'no'
0.285714286,0.477272727,0.234042553,0.021264689,0.095505618,0.088788699,0.347222222,0.89375,0.855670103,11262,'no'
0.285714286,0.477272727,0.553191489,0.020145495,0.258426966,0.089930869,0.555555556,0.75625,0.706185567,8201,'no'
0.214285714,0.477272727,0.361702128,0.020145495,0.269662921,0.0875263,0.5,0.71875,0.68556701,5005,'no'
0,0.460227273,0.255319149,0.022943481,0.230337079,0.088428013,0.625,0.740625,0.680412371,2802,'no'
0.014285714,0.454545455,0.255319149,0.020145495,0.230337079,0.087766757,0.625,0.74375,0.68556701,13742,'no'
0.271428571,0.477272727,0.127659574,0.01734751,0.101123596,0.088428013,0.277777778,0.86875,0.850515464,3163,'no'
0.1,0.477272727,0.212765957,0.020145495,0.252808989,0.090171326,0.513888889,0.7125,0.680412371,10791,'no'
0.285714286,0.454545455,0.595744681,0.020145495,0.258426966,0.088007214,0.583333333,0.759375,0.706185567,6084,'no'
0.042857143,0.460227273,0.255319149,0.020145495,0.235955056,0.088428013,0.597222222,0.734375,0.680412371,1090,'no'
0.285714286,0.477272727,0.106382979,0.020145495,0.101123596,0.08866847,0.263888889,0.865625,0.850515464,9916,'no'
0.014285714,0.477272727,0.106382979,0.018466704,0.196629213,0.088908927,0.527777778,0.759375,0.716494845,2554,'no'
0.271428571,0.460227273,0.574468085,0.020705092,0.258426966,0.088428013,0.569444444,0.75625,0.701030928,11871,'no'
0.157142857,0.488636364,0.276595745,0.020145495,0.258426966,0.088428013,0.486111111,0.7125,0.680412371,12441,'no'
0.014285714,0.477272727,0.106382979,0.022383884,0.202247191,0.088428013,0.527777778,0.753125,0.711340206,13606,'no'
0.071428571,0.494318182,0.212765957,0.020145495,0.247191011,0.088548242,0.541666667,0.721875,0.680412371,10806,'no'
0.128571429,0.477272727,0.212765957,0.020145495,0.258426966,0.089209498,0.472222222,0.703125,0.680412371,9039,'no'
0.085714286,0.471590909,0.29787234,0.020145495,0.247191011,0.088428013,0.583333333,0.734375,0.68556701,1549,'no'
0.271428571,0.448863636,0.425531915,0.020145495,0.286516854,0.089870754,0.472222222,0.703125,0.680412371,11902,'no'
0.171428571,0.465909091,0.319148936,0.020145495,0.258426966,0.088367899,0.513888889,0.721875,0.68556701,6017,'no'
0.271428571,0.465909091,0.212765957,0.020145495,0.101123596,0.088307785,0.347222222,0.884375,0.850515464,10528,'no'
0.071428571,0.488636364,0.14893617,0.020145495,0.235955056,0.086324016,0.5,0.71875,0.68556701,9473,'no'
0.171428571,0.505681818,0.468085106,0.017907107,0.258426966,0.088428013,0.625,0.74375,0.68556701,7799,'no'
0.014285714,0.477272727,0.319148936,0.020705092,0.230337079,0.088428013,0.680555556,0.753125,0.680412371,6506,'no'
0.014285714,0.477272727,0.106382979,0.016787913,0.207865169,0.088187556,0.527777778,0.74375,0.701030928,2571,'no'
1,0.477272727,0.787234043,0.024062675,0.325842697,0.088428013,0.013888889,0.715625,0.773195876,7836,'no'
0.014285714,0.477272727,0.787234043,0.020145495,0.224719101,0.086624587,0.972222222,0.83125,0.690721649,9714,'no'
0.242857143,0.465909091,0.319148936,0.020145495,0.275280899,0.086624587,0.444444444,0.70625,0.68556701,2929,'no'
0.114285714,0.488636364,0.404255319,0.016228316,0.247191011,0.087586414,0.625,0.746875,0.68556701,3232,'no'
0.271428571,0.477272727,0.127659574,0.020145495,0.230337079,0.087826871,0.291666667,0.725,0.731958763,13851,'no'
0.314285714,0.494318182,0.553191489,0.020145495,0.286516854,0.088428013,0.527777778,0.721875,0.680412371,3855,'no'
0.071428571,0.477272727,0.127659574,0.020145495,0.247191011,0.089149384,0.486111111,0.709375,0.680412371,13340,'no'
0.185714286,0.477272727,0.510638298,0.020145495,0.258426966,0.088247671,0.638888889,0.75,0.68556701,8453,'no'
0.585714286,0.5,0.212765957,0.020145495,0.016853933,0.088428013,0.041666667,0.98125,0.984536082,6241,'no'
0.071428571,0.477272727,0.340425532,0.020145495,0.235955056,0.088247671,0.625,0.746875,0.68556701,1216,'no'
0.171428571,0.465909091,0.276595745,0.020145495,0.258426966,0.088247671,0.486111111,0.715625,0.68556701,7798,'no'
0.014285714,0.488636364,0.617021277,0.020145495,0.230337079,0.088428013,0.875,0.796875,0.680412371,11575,'no'
0.071428571,0.477272727,0.127659574,0.020145495,0.235955056,0.088247671,0.5,0.71875,0.68556701,5707,'no'
0.285714286,0.477272727,0.212765957,0.020145495,0.101123596,0.088007214,0.333333333,0.88125,0.850515464,1475,'no'
0.2,0.477272727,0.425531915,0.020145495,0.269662921,0.088428013,0.555555556,0.728125,0.680412371,5598,'no'
0.214285714,0.477272727,0.808510638,0.022943481,0.269662921,0.086624587,0.791666667,0.784375,0.68556701,4018,'no'
0.271428571,0.477272727,0.531914894,0.019585898,0.269662921,0.088428013,0.555555556,0.74375,0.695876289,3484,'no'
0.042857143,0.5,0.659574468,0.020145495,0.235955056,0.088428013,0.847222222,0.79375,0.680412371,4612,'no'
0.1,0.477272727,0.212765957,0.018466704,0.247191011,0.088367899,0.5,0.71875,0.68556701,4345,'no'
0.571428571,0.477272727,0.212765957,0.020145495,0.011235955,0.088247671,0.055555556,0.9875,0.989690722,2920,'no'
0.014285714,0.454545455,0.659574468,0.019585898,0.224719101,0.088428013,0.888888889,0.8125,0.690721649,11671,'no'
0.128571429,0.477272727,0.319148936,0.020705092,0.252808989,0.088428013,0.541666667,0.728125,0.68556701,120,'no'
0.071428571,0.477272727,0.340425532,0.020145495,0.247191011,0.089690412,0.625,0.740625,0.680412371,13169,'no'
0.114285714,0.505681818,0.319148936,0.020145495,0.252808989,0.089570183,0.569444444,0.728125,0.680412371,8939,'no'
0.071428571,0.454545455,0.319148936,0.019026301,0.247191011,0.088428013,0.611111111,0.734375,0.680412371,9688,'no'
0.6,0.477272727,0.255319149,0.020705092,0,0.088428013,0.041666667,1,1,9307,'no'
0.185714286,0.477272727,0.212765957,0.020145495,0.258426966,0.086624587,0.416666667,0.703125,0.68556701,10629,'no'
0.271428571,0.482954545,0.531914894,0.023503078,0.269662921,0.088428013,0.555555556,0.74375,0.695876289,2823,'no'
